url,date,org,title,summary
https://www.factcheck.org/2014/09/hijacking-history-in-arkansas/,2014-09-24,factcheckorg,Hijacking History in Arkansas,"In a new TV ad, Rep. Tom Cotton tries to rewrite history with the claim that President Obama “hijacked the farm bill, turned it into a food stamp bill.” Food stamp funding has been part of farm bills going back to 1973."
https://www.factcheck.org/2014/09/special-interest-battle-in-midwest-races/,2014-09-23,factcheckorg,Special Interest Battle in Midwest Races,Two ads from the conservative Crossroads organizations claim Democratic Senate candidates in Iowa and Michigan who oppose the Keystone XL pipeline are backed by an environmental activist who “stands to profit by blocking Keystone.”
https://www.factcheck.org/2014/09/alaskas-pension-fight/,2014-09-19,factcheckorg,Alaska’s Pension Fight,The Alaska Senate candidates exaggerate the impact of a $500 million settlement that Republican Dan Sullivan reached as state attorney general in 2010.
https://www.factcheck.org/2014/09/false-choice-veterans-vs-immigrants/,2014-09-19,factcheckorg,False Choice: Veterans vs. Immigrants,"An ad from Rep. Bill Cassidy attacks his Democratic opponent, Sen. Mary Landrieu, for not “fully funding veterans benefits,” even though he voted for the House version of a bipartisan budget bill that included those very same cuts."
https://www.factcheck.org/2014/09/no-cuts-for-military-vets/,2014-09-18,factcheckorg,No Cuts for Military Vets,A Republican TV ad in Illinois features indignant veterans scolding a Democratic House member about cuts to “veterans benefits” that never happened.
https://www.factcheck.org/2014/09/playing-politics-with-immigration/,2014-09-17,factcheckorg,Playing Politics With Immigration,Competing ads from the leading candidates in the Louisiana Senate race play politics with the immigration issue and leave misleading impressions about the candidates’ positions.
https://www.factcheck.org/2014/09/doubling-down-in-west-virginia/,2014-09-16,factcheckorg,Doubling Down in West Virginia,Rep. Nick Rahall’s latest TV ad doubles down on the deceptive claim that Republican Evan Jenkins has pledged to “take away” black lung benefits from coal miners.
https://www.factcheck.org/2014/09/colorados-contraception-controversy/,2014-09-16,factcheckorg,Colorado’s Contraception Controversy,Both sides in the Colorado Senate race are misleading voters in TV ads on Republican Rep. Cory Gardner’s proposal to allow the sale of birth control pills over-the-counter.
https://www.factcheck.org/2014/09/perdue-distorts-nunn-campaign-memo/,2014-09-12,factcheckorg,Perdue Distorts Nunn Campaign Memo,"Republican David Perdue says in a TV ad that Michelle Nunn, his opponent in the Georgia Senate race, “admits she’s too liberal” and that “her foundation gave money to organizations linked to terrorists.” Not exactly."
https://www.factcheck.org/2014/09/tillis-an-education-budget-backer-or-hacker/,2014-09-11,factcheckorg,Tillis: Education Budget Backer or Hacker?,"A North Carolina public school teacher says in a TV ad that she tells her students to “start with the facts,” but she begins attacking Republican Senate candidate Thom Tillis with an exaggerated claim about Tillis’ education “cuts.”"
https://www.factcheck.org/2014/09/spinning-wisconsin-voters/,2014-09-10,factcheckorg,Spinning Wisconsin Voters,"In Wisconsin’s race for governor, both sides are playing “spin the voter” with Republican incumbent Scott Walker’s record on jobs."
https://www.factcheck.org/2014/09/obama-fumbles-jv-team-question/,2014-09-08,factcheckorg,Obama Fumbles ‘JV Team’ Question,"President Obama enjoys his sports analogies, so let’s just say that he fumbled when he was asked whether he made a “misjudgment” eight months ago in dismissing the Islamic State in Iraq and Syria as the equivalent of “a jayvee team.”"
https://www.factcheck.org/2014/09/a-game-of-telephone-in-colorado/,2014-09-05,factcheckorg,A Game of Telephone in Colorado,A Crossroads GPS ad exaggerates a few personal anecdotes to claim that “many Coloradans pay roughly 100 percent more for health insurance since Obamacare.”
https://www.factcheck.org/2014/09/the-rest-of-alaskas-crime-story/,2014-09-05,factcheckorg,The Rest of Alaska’s Crime Story,"A controversial TV ad from Sen. Mark Begich accuses his opponent, former Alaska Attorney General Dan Sullivan, of letting “a lot of sex offenders get off with light sentences” — specifically one ex-con who prosecutors say killed an elderly couple and raped their infant granddaughter in 2013."
https://www.factcheck.org/2014/09/nrcc-again-cherry-picks-data/,2014-09-04,factcheckorg,"NRCC, Again, Cherry-picks Data","The National Republican Congressional Committee once again uses selective evidence to attack a congressman for supporting President Obama. This time, the target is Democratic Rep. Nick Rahall of West Virginia."
https://www.factcheck.org/2014/09/another-arkansas-whopper/,2014-09-03,factcheckorg,Another Arkansas Whopper,An ad from the Republican Governors Association claims that Democratic gubernatorial nominee Mike Ross of Arkansas got a “sweetheart deal” on the 2007 sale of his family-owned pharmacy. That’s not so.
https://www.factcheck.org/2014/09/democratic-assault-on-cassidys-record/,2014-09-03,factcheckorg,Democratic Assault on Cassidy’s Record,"In a double-barreled assault on Rep. Bill Cassidy, two Democratic groups are airing an identical TV ad that claims Cassidy “voted for a plan that would cut veterans benefits.” That’s not accurate."
https://www.factcheck.org/2014/08/attacking-rick-allens-government-contracts/,2014-08-29,factcheckorg,Attacking Rick Allen’s Government Contracts,A Democratic Congressional Campaign Committee TV ad relies on innuendo and omission to accuse Georgia Republican Rick Allen of making “insider deals” to get government contracts at taxpayer expense.
https://www.factcheck.org/2014/08/trading-jabs-in-michigan/,2014-08-29,factcheckorg,Trading Jabs in Michigan,"Republican Terri Lynn Land and the Democratic Party trade barbs in the Michigan Senate race, but both ads mislead voters."
https://www.factcheck.org/2014/08/scandalous-ad-in-new-hampshire-race/,2014-08-28,factcheckorg,Scandalous Ad in New Hampshire Race,A conservative group accuses Sen. Jeanne Shaheen in a TV ad of “profiting from her votes in Congress.” But the scandal is how the group distorts the facts.
https://www.factcheck.org/2014/08/south-carolina-ad-hides-key-fact/,2014-08-26,factcheckorg,South Carolina Ad ‘Hides’ Key Fact,"An ad from the Democratic challenger in the South Carolina governor’s race says that when hackers stole 3.6 million Social Security numbers from state computers, Gov. Nikki Haley “hid it from us for two weeks.”"
https://www.factcheck.org/2014/08/more-senior-scare-in-arkansas/,2014-08-22,factcheckorg,More Senior Scare in Arkansas,A conservative group’s ad attacking Sen. Mark Pryor shows an image of a senior man while saying Pryor “suggested raising the retirement age” for Social Security. He did — but not for the gentleman pictured.
https://www.factcheck.org/2014/08/father-doesnt-always-know-best/,2014-08-22,factcheckorg,Father Doesn’t Always Know Best,"A super PAC formed by the father of Rep. Ted Yoho’s primary challenger claims Yoho is “first in line” at “feeding at the special interest trough,” but offers up two misleading examples."
https://www.factcheck.org/2014/08/measuring-merkleys-record/,2014-08-21,factcheckorg,Measuring Merkley’s Record,An ad from a Koch-backed group labels Oregon Sen. Jeff Merkley an ineffective leader because he “wrote only one bill that became law” in six years. This claim betrays a fundamental misunderstanding of the ways of Congress.
https://www.factcheck.org/2014/08/headed-for-the-hall-of-shame/,2014-08-20,factcheckorg,Headed for the Hall of Shame,"A Republican ad attacking Democratic Sen. Mark Pryor of Arkansas says he “voted to give Social Security benefits to illegal immigrants.” Actually, what Pryor voted for wouldn’t have paid a penny to any immigrant while here illegally."
https://www.factcheck.org/2014/08/a-narrow-view-of-barrows-record/,2014-08-19,factcheckorg,A Narrow View of Barrow’s Record,A Republican campaign group uses selective evidence to support a Georgia mother’s claim in a TV ad that Rep. John Barrow “votes with Barack Obama on every issue that’s important to us here in Georgia.”
https://www.factcheck.org/2014/08/florida-surrogates-go-nuclear/,2014-08-18,factcheckorg,Florida Surrogates Go Nuclear,Two well-heeled surrogates of Gov. Rick Scott and former Gov. Charlie Crist continue to pollute the Florida airwaves with misleading claims. This time they distort the facts of a state settlement last year with Duke Energy.
https://www.factcheck.org/2014/08/a-fight-over-birth-control-in-colorado/,2014-08-15,factcheckorg,A Fight Over Birth Control in Colorado,"A major issue in the Colorado Senate race has been a state ballot initiative on “personhood” and what it could mean for common forms of birth control, including the pill. Neither side is quite telling the whole story."
https://www.factcheck.org/2014/08/florida-fracking-fracas/,2014-08-14,factcheckorg,Florida Fracking Fracas,A Florida ad attacking Republican Gov. Rick Scott has touched off claims of lying and illegality. We find both sides are bending the facts.
https://www.factcheck.org/2014/08/dccc-deceptions/,2014-08-14,factcheckorg,DCCC Deceptions,A graphic in a Democratic TV ad falsely states that New Jersey GOP House candidate Tom MacArthur was “accused of cheating disaster victims.” MacArthur was never personally cited for any wrongdoing.
https://www.factcheck.org/2014/08/crossroads-gps-twisted-tale/,2014-08-12,factcheckorg,Crossroads GPS’ Twisted Tale,An ad from Crossroads GPS leaves the false impression that a Colorado woman “had to go back to work” to pay for health care insurance mandated by the Affordable Care Act.
https://www.factcheck.org/2014/08/more-border-security-spin-in-arkansas/,2014-08-08,factcheckorg,More Border Security Spin in Arkansas,An ad from Sen. Mark Pryor inaccurately claims that Rep. Tom Cotton “voted to cut funding for the border protection.”
https://www.factcheck.org/2014/08/rick-perry-misuses-criminal-alien-data/,2014-08-07,factcheckorg,Rick Perry Misuses ‘Criminal Alien’ Data,"In discussing his decision to send the National Guard to the Mexico border, Texas Gov. Rick Perry repeatedly has misused data on “criminal aliens” arrested in Texas."
https://www.factcheck.org/2014/08/social-security-scare-in-louisiana/,2014-08-07,factcheckorg,Social Security Scare in Louisiana,Louisiana Sen. Mary Landrieu makes misleading claims in a TV ad about Rep. Bill Cassidy’s support for a nonbinding budget resolution that recommended changes to the Social Security system.
https://www.factcheck.org/2014/08/cherry-picking-pryor-on-border-security/,2014-08-06,factcheckorg,Cherry-picking Pryor on Border Security,An ad from Republican Rep. Tom Cotton cherry-picks a quote and several votes to distort Sen. Mark Pryor’s position on border security.
https://www.factcheck.org/2014/08/playing-video-games-in-kansas-primary/,2014-08-01,factcheckorg,Playing Video Games in Kansas Primary,"In the closing days of the Senate Republican primary in Kansas, Sen. Pat Roberts released an ad that takes a video clip of his opponent, Milton Wolf, out of context to cast doubt on Wolf’s opposition to President Obama’s policies."
https://www.factcheck.org/2014/08/braleys-va-hearing-attendance-under-attack/,2014-08-01,factcheckorg,Braley’s VA Hearing Attendance Under Attack,A veterans advocacy group is making false and misleading claims in a TV ad attacking U.S. Senate candidate Bruce Braley on his commitment to military veterans.
https://www.factcheck.org/2014/08/a-sour-note-from-every-voice/,2014-08-01,factcheckorg,A Sour Note From ‘Every Voice’,Two new ads from a newly renamed liberal group attack Republican Rep. Mike Pompeo of Kansas with descriptions of favors he supposedly did for campaign donors. One of the ads is inaccurate and misleading.
https://www.factcheck.org/2014/07/playing-politics-with-violence-against-women/,2014-07-31,factcheckorg,Playing Politics with Violence Against Women,"An ad from Alison Lundergan Grimes knocks Sen. Mitch McConnell for voting “two times against the Violence Against Women Act” — evidence, Grimes concludes, that McConnell has forgotten that “over half the voters in Kentucky are women.”"
https://www.factcheck.org/2014/07/misleading-michigan-gop-primary-voters/,2014-07-31,factcheckorg,Misleading Michigan GOP Primary Voters,The Republican candidates in Michigan’s 4th Congressional District entered the final weeks of the primary trading misleading claims in TV ads that rely on deceptive tactics to distort the facts.
https://www.factcheck.org/2014/07/parsing-mcconnells-job-description/,2014-07-25,factcheckorg,Parsing McConnell’s Job Description,"A laid off coal miner in an Alison Lundergan Grimes TV ad poses a question to Sen. Mitch McConnell: “Why’d you say it’s not your job to bring jobs to Kentucky?” McConnell doesn’t dispute saying it, but he claims that he misunderstood a reporter’s question and his words have been misinterpreted."
https://www.factcheck.org/2014/07/more-carbon-tax-distortions/,2014-07-24,factcheckorg,More Carbon Tax Distortions,"Crossroads GPS claims that Colorado Sen. Mark Udall “voted to enact a carbon tax.” Udall did no such thing. Republican Thom Tillis claims that Sen. Kay Hagan “supported a carbon tax” that would destroy “up to 67,000 jobs in North Carolina over the next ten years.” That’s not accurate, either."
https://www.factcheck.org/2014/07/wisconsin-trek-ery/,2014-07-23,factcheckorg,Wisconsin Trek-ery,Wisconsin Gov. Scott Walker claims his Democratic opponent is “sending jobs overseas.” But Mary Burke says the family company makes “more bikes in the U.S. than anyone.” Neither is telling the whole story.
https://www.factcheck.org/2014/07/stretching-the-truth-in-arkansas/,2014-07-21,factcheckorg,Stretching the Truth in Arkansas,The conservative group Americans for Prosperity stretches the truth to attack Sen. Mark Pryor of Arkansas for “higher gas and grocery bills.”
https://www.factcheck.org/2014/07/cherry-picking-season-in-illinois/,2014-07-17,factcheckorg,Cherry-Picking Season in Illinois,"Republican Bruce Rauner falsely claims in a TV ad that Illinois leads the Midwest in “job losses” under Democratic Gov. Pat Quinn. In fact, Illinois has experienced job growth — albeit small — since Quinn took office."
https://www.factcheck.org/2014/07/kingstons-false-amnesty-connection/,2014-07-17,factcheckorg,Kingston’s False ‘Amnesty’ Connection,"In the Georgia Republican Senate runoff, Rep. Jack Kingston is falsely claiming that his opponent, David Perdue, “sat on a board promoting amnesty for illegal immigrants.”"
https://www.factcheck.org/2014/07/who-supports-obamacare-in-georgia-race/,2014-07-16,factcheckorg,Who Supports Obamacare in Georgia Race?,Both candidates seeking the Republican nomination in a Georgia House race have repeatedly called for the repeal of the Affordable Care Act. But you wouldn’t know it from the competing ads from Bob Johnson and Buddy Carter.
https://www.factcheck.org/2014/07/legal-immigration-down-not-up/,2014-07-16,factcheckorg,"Legal Immigration Down, Not Up","Rick Santorum said that the United States is “accepting more legal immigrants than we ever have.” Actually, the number of people being granted lawful permanent resident status has decreased consecutively for two fiscal years."
https://www.factcheck.org/2014/07/more-senior-scare-in-montana/,2014-07-11,factcheckorg,More Senior Scare in Montana,"A new ad from Republican Montana Senate candidate Steve Daines falsely accuses his Democratic opponent, Sen. John Walsh, of wanting to privatize Social Security. And both candidates trade jabs in competing TV ads on Medicare."
https://www.factcheck.org/2014/07/exaggerated-claims-of-corporate-welfare/,2014-07-11,factcheckorg,Exaggerated Claims of ‘Corporate Welfare’,"Rep. Justin Amash and Club for Growth Action make false and distorted claims in TV ads that attack Amash’s Republican primary opponent, Brian Ellis, for wasting taxpayer money on “corporate welfare.”"
https://www.factcheck.org/2014/07/medicare-ghost-stories/,2014-07-09,factcheckorg,Medicare Ghost Stories,"Ghost stories are fanciful, frightening tales told to children. But political claims about Medicare cuts are stories used to scare senior citizens. Such distortions are currently on display in the high-profile Kentucky Senate race."
https://www.factcheck.org/2014/07/obama-and-executive-overreach/,2014-07-03,factcheckorg,Obama and Executive Overreach,"The issue of executive overreach from President Obama was debated on “Fox News Sunday,” but on two issues, the rhetoric outpaced the facts."
https://www.factcheck.org/2014/07/jack-kingstons-summer-re-run/,2014-07-03,factcheckorg,Jack Kingston’s Summer Re-Run,Rep. Jack Kingston repackages several deceptive claims about his opponent’s business record in a new TV ad that has all the charm of a summer re-run.
https://www.factcheck.org/2014/06/misassigning-blame-for-immigration-crisis/,2014-06-27,factcheckorg,Misassigning Blame for Immigration Crisis,A TV ad falsely claims Tennessee Sen. Lamar Alexander is “responsible” for a surge of “illegal aliens” who are “overrunning our border” because he voted for “amnesty.”
https://www.factcheck.org/2014/06/editing-out-the-facts-in-alabama/,2014-06-25,factcheckorg,Editing Out the Facts in Alabama,"In a Republican primary runoff in Alabama’s 6th Congressional District, Paul DeMarco’s TV ad leaves the false impression that Gary Palmer supported a $1.2 billion tax plan."
https://www.factcheck.org/2014/06/did-obama-declare-terrorist-threat-gone/,2014-06-20,factcheckorg,Did Obama Declare Terrorist Threat ‘Gone’?,"In an interview on Fox News, former Vice President Dick Cheney went too far with his claim that President Obama “has stated repeatedly the terrorist threat is gone.”"
https://www.factcheck.org/2014/06/old-trick-vs-blue-dog/,2014-06-20,factcheckorg,Old Trick vs. Blue Dog,"A Republican ad claims Mike Ross, the Democratic candidate for governor of Arkansas, voted “against taxpayers” more than 80 times while a member of the House. We find that number to be inflated."
https://www.factcheck.org/2014/06/floridas-medicare-fraud-flashback/,2014-06-19,factcheckorg,Florida’s Medicare Fraud Flashback,The Florida Democratic Party implies that Gov. Rick Scott “took the Fifth 75 times” in lawsuits concerning his former company committing Medicare fraud. He didn’t.
https://www.factcheck.org/2014/06/rahall-twists-jenkins-words/,2014-06-19,factcheckorg,Rahall Twists Jenkins’ Words,"Rep. Nick Rahall of West Virginia takes a quote from his Republican opponent, Evan Jenkins, out of context to falsely imply that Jenkins is “comfortable” with raising “seniors’ out-of-pocket costs” for Medicare by $6,000."
https://www.factcheck.org/2014/06/mcconnell-misquotes-epa-administrator/,2014-06-18,factcheckorg,McConnell Misquotes EPA Administrator,Senate Minority Leader Mitchell McConnell misquoted EPA Administrator Gina McCarthy when he claimed in a floor speech that she conceded the administration’s new climate change plan is “a war on coal.”
https://www.factcheck.org/2014/06/no-asa-didnt/,2014-06-18,factcheckorg,"No, Asa Didn’t",A Democratic ad in the Arkansas governor’s race falsely accuses GOP nominee Asa Hutchinson of allowing wasteful spending of taxpayer funds for employee bonuses and a lavish “birthday party.”
https://www.factcheck.org/2014/06/distorting-perdues-position-on-taxes/,2014-06-16,factcheckorg,Distorting Perdue’s Position on Taxes,"An outside group is claiming that Georgia Republican Senate candidate David Perdue called tax increases an “unavoidable reality,” but Perdue never made such a statement. Perdue remarked that he wants to increase revenues by growing the economy."
https://www.factcheck.org/2014/06/joe-garcia-not-big-on-communism/,2014-06-16,factcheckorg,Joe Garcia Not Big on Communism,"Rep. Joe Garcia is no advocate for communism, but a Spanish-language TV ad takes a comment from Garcia out of context to make it appear that way."
https://www.factcheck.org/2014/06/pryors-prior-partisan-votes/,2014-06-13,factcheckorg,Pryor’s Prior Partisan Votes,"Tom Cotton accuses Sen. Mark Pryor of “toeing the line” for President Obama and the Democratic Party, but Pryor voted against Obama more than any other Senate Democrat."
https://www.factcheck.org/2014/06/pork-served-two-ways-in-iowa/,2014-06-13,factcheckorg,"Pork, Served Two Ways, in Iowa",A TV ad from Rep. Bruce Braley says his Republican opponent in the Iowa Senate race “never wrote one measure to slash spending” as a state senator — implying her record is devoid of any effort to cut spending. But that’s not the case.
https://www.factcheck.org/2014/06/cassidycare-come-on/,2014-06-11,factcheckorg,‘Cassidycare?’ Come On!,"A Democratic TV ad makes some audaciously false claims about Rep. Bill Cassidy, Louisiana Sen. Mary Landrieu’s main Republican opponent."
https://www.factcheck.org/2014/06/correcting-kentucky-claim-on-coal/,2014-06-09,factcheckorg,Correcting Kentucky Claim on Coal,An outside group attacking Kentucky Senate candidate Alison Lundergan Grimes is off base with its claim that she has been “silent” as “Obama attacked coal.”
https://www.factcheck.org/2014/06/sorting-murky-issues-on-the-pow-swap/,2014-06-06,factcheckorg,Sorting Murky Issues on the POW Swap,A lot of gray area surrounds the political rhetoric about the White House’s decision to swap Sgt. Bowe Bergdahl for five Taliban figures detained at Guantanamo.
https://www.factcheck.org/2014/06/moldy-baloney-about-vets-benefits/,2014-06-05,factcheckorg,Moldy Baloney About Vets’ Benefits,A Democratic PAC is serving up some 11-year-old baloney in an attempt to keep ex-House member Doug Ose from returning to Congress.
https://www.factcheck.org/2014/06/twisting-begichs-response-to-va-scandal/,2014-06-04,factcheckorg,Twisting Begich’s Response to VA Scandal,Crossroads GPS misuses a quote from Sen. Mark Begich and conflates two separate management problems at the Veterans Administration to insinuate in a TV ad that Begich doesn’t take the current VA scandal seriously.
https://www.factcheck.org/2014/05/peters-war-on-michigan-jobs/,2014-05-30,factcheckorg,Peters’ ‘War’ on Michigan Jobs?,"A Web ad from Republican Senate candidate Terri Lynn Land claims Rep. Gary Peters backed “carbon taxes” that would have “killed up to 96,000 Michigan jobs.” But Peters didn’t support a carbon tax, which has never advanced to a vote in Congress."
https://www.factcheck.org/2014/05/more-mississippi-mud/,2014-05-30,factcheckorg,More Mississippi Mud,"A super PAC backing Sen. Thad Cochran in the Mississippi GOP primary falsely claims state Sen. Chris McDaniel has “the worst attendance record in the state Senate,” and exaggerates the importance of votes he missed."
https://www.factcheck.org/2014/05/afp-misuses-survey-again/,2014-05-30,factcheckorg,"AFP Misuses Survey, Again",Americans for Prosperity is again citing an unscientific survey on health premiums to attack Democratic supporters of Obamacare – this time claiming in a new TV ad that premiums are up “by nearly 40 percent” in Michigan.
https://www.factcheck.org/2014/05/arkansas-exaggerations/,2014-05-29,factcheckorg,Arkansas Exaggerations,Candidates in the Arkansas governor’s race are exaggerating their differences in misleading TV ads.
https://www.factcheck.org/2014/05/cantor-mislabels-opponent-the-sequel/,2014-05-28,factcheckorg,"Cantor Mislabels Opponent, The Sequel","A new ad from House Republican Leader Eric Cantor again misrepresents his primary opponent’s role on a state economic forecasting board, and this time misappropriates our credibility by citing a story in which we dinged Cantor for twisting the facts."
https://www.factcheck.org/2014/05/twisting-cochrans-record/,2014-05-23,factcheckorg,Twisting Cochran’s Record,"A TV ad from a tea party group plays word games in an attempt to align Mississippi Republican Sen. Thad Cochran with President Obama and Senate Majority Leader Harry Reid on health care, immigration and the federal debt."
https://www.factcheck.org/2014/05/abortion-attack-goes-too-far-in-montana/,2014-05-22,factcheckorg,Abortion Attack Goes Too Far in Montana,A TV ad in Montana says Rep. Steve Daines — who opposes abortion rights — “proposed making women criminals for having an abortion.” But the bill that the ad cites expressly bars “the prosecution of any woman for the death of her unborn child.”
https://www.factcheck.org/2014/05/montanas-chinese-connection/,2014-05-22,factcheckorg,Montana’s Chinese Connection,"Montana Senate candidates Steve Daines and John Walsh accuse each other in TV ads of helping to ship American jobs to China, but both sides fail to support their exaggerated claims."
https://www.factcheck.org/2014/05/loco-for-local-in-maine/,2014-05-21,factcheckorg,Loco for Local in Maine,"It may be true that all politics is local, but in Maine the contenders in a Republican congressional primary are positively wallowing in locality — while making dubious claims about each other’s address."
https://www.factcheck.org/2014/05/cheneys-misguided-missile-attack/,2014-05-20,factcheckorg,Cheney’s Misguided Missile Attack,Dick Cheney says President Obama scrapped the Bush administration’s missile defense system in Europe “at the mere request” of Russian President Vladimir Putin. That’s false.
https://www.factcheck.org/2014/05/flackcheck-org-video-minimum-wage-hike/,2014-05-16,factcheckorg,FlackCheck.org Video: Minimum Wage Hike,What would happen if the federal minimum wage were raised to $10.10 per hour?
https://www.factcheck.org/2014/05/mudslinging-in-arkansas-judicial-race/,2014-05-15,factcheckorg,Mudslinging in Arkansas Judicial Race,"An outside group with a history of running dubious ads in judicial races claims Tim Cullen, a candidate for the Arkansas Supreme Court, argued in a legal brief “that child pornography was a ‘victimless crime.’ ” Not exactly."
https://www.factcheck.org/2014/05/twisting-tillis-tax-record/,2014-05-15,factcheckorg,Twisting Tillis’ Tax Record,Two new ads from Senate Majority PAC wrongly claim North Carolina Senate candidate Thom Tillis “raised taxes on 80 percent of North Carolinians.” The claim is based on a misreading of an analysis of a 2013 Tillis-backed tax plan.
https://www.factcheck.org/2014/05/childish-georgia-ads/,2014-05-14,factcheckorg,Childish Georgia Ads,TV ads in Georgia’s GOP Senate primary have taken a childish turn. Ads depicting his opponents as crying babies have helped businessman David Perdue take a lead in polls. Now Rep. Jack Kingston’s ad likens Perdue to an infant with a stinking diaper.
https://www.factcheck.org/2014/05/same-tactic-different-candidate-in-nebraska/,2014-05-09,factcheckorg,"Same Tactic, Different Candidate in Nebraska",Club for Growth Action takes a newspaper article out of context to portray Republican Nebraska Senate candidate Sid Dinsdale as “really liberal” because he said “Obamacare has some good aspects.”
https://www.factcheck.org/2014/05/half-the-story-in-pennsylvania-governors-race/,2014-05-09,factcheckorg,Half the Story in Pennsylvania Governor’s Race,Allyson Schwartz misrepresents her opponent’s business dealings in a TV ad in Pennsylvania’s Democratic gubernatorial primary.
https://www.factcheck.org/2014/05/fact-lifted-out-of-context-in-nebraska/,2014-05-08,factcheckorg,‘Fact’ Lifted Out of Context in Nebraska,A super PAC ad rips a quote out of context in an attempt to portray Republican Senate candidate Ben Sasse as an early supporter of the Affordable Care Act.
https://www.factcheck.org/2014/05/pennsylvania-pension-piffle/,2014-05-08,factcheckorg,Pennsylvania Pension Piffle,"An ad in the Pennsylvania governor’s race takes some cheap, misleading shots at Democratic frontrunner Tom Wolf’s record on pensions. And these come from a fellow Democrat, Rob McCord."
https://www.factcheck.org/2014/05/perry-misleads-on-jobs/,2014-05-07,factcheckorg,Perry Misleads on Jobs,Texas Gov. Rick Perry used grossly misleading statistics to criticize the unemployment picture under President Obama. Perry said there are “90 million people that are out of work” and “more women out of the workforce now than at any time in our history.”
https://www.factcheck.org/2014/05/tom-corbetts-tall-story/,2014-05-07,factcheckorg,Tom Corbett’s Tall Story,Pennsylvania Gov. Tom Corbett compares his record on taxes and jobs with that of Democratic challenger Tom Wolf in a new TV ad called “Toy Story.” It should be called “Tall Story” for its multiple deceptions.
https://www.factcheck.org/2014/05/cantor-mislabels-opponent/,2014-05-05,factcheckorg,Cantor Mislabels Opponent,An ad from House Republican Leader Eric Cantor falsely implies his Republican challenger advised Democratic Gov. Tim Kaine on taxes.
https://www.factcheck.org/2014/05/outright-lies-in-alaska/,2014-05-02,factcheckorg,‘Outright Lies’ in Alaska?,"In the Alaska Senate race, a radio ad from GOP frontrunner Dan Sullivan complains of “outright lies” in a TV ad from a super PAC supporting Democratic Sen. Mark Begich. The pro-Begich ad complains about the Koch brothers supporting Sullivan’s campaign."
https://www.factcheck.org/2014/05/stretching-the-facts-in-idaho/,2014-05-01,factcheckorg,Stretching the Facts in Idaho,A hard-hitting TV ad from Rep. Mike Simpson of Idaho goes a little too far in its attacks on challenger Bryan Smith’s debt collection business.
https://www.factcheck.org/2014/04/dueling-amnesty-claims-in-n-c/,2014-04-30,factcheckorg,Dueling ‘Amnesty’ Claims in N.C.,"We’ll sum up competing TV ads from two Republicans vying in a North Carolina House primary like this: My opponent is “pro-amnesty.” Response: No, you are. To which we say: Neither is."
https://www.factcheck.org/2014/04/fast-food-fortune-teller/,2014-04-30,factcheckorg,Fast-Food Fortune Teller,You don’t need a fortune teller to know that a business-backed group is twisting its cherry-picked facts in its latest ad attacking any increase in the federal minimum wage. Listen for the tip-off phrase: “up to.”
https://www.factcheck.org/2014/04/lowest-unemployment-rate-in-the-midwest/,2014-04-28,factcheckorg,Lowest Unemployment Rate in the Midwest?,Indiana Gov. Mike Pence says his state has “the lowest unemployment rate in the Midwest.” But that depends on the definition of “Midwest.”
https://www.factcheck.org/2014/04/our-double-webby-win/,2014-04-28,factcheckorg,Our Double Webby Win,"We are delighted to say that FactCheck.org was named best Politics website for the 18th Annual Webby Awards, winning the judge’s award and the People’s Voice competition."
https://www.factcheck.org/2014/04/mcconnells-bloated-tax-boast/,2014-04-23,factcheckorg,McConnell’s Bloated Tax Boast,A new ad from Senate Republican Leader Mitch McConnell grossly oversells the percentage of Kentuckians that McConnell “saved” from income tax hikes last year.
https://www.factcheck.org/2014/04/inventing-a-pelosi-republican-in-ny/,2014-04-23,factcheckorg,Inventing a ‘Pelosi Republican’ in N.Y.,"There may be nothing more damning in a Republican primary than labeling your opponent a “Pelosi Republican.” That’s what Lee Zeldin does in a TV ad attacking his opponent, George Demos, in New York’s 1st Congressional District. But this is a case of mislabeling."
https://www.factcheck.org/2014/04/tillis-response-ad-cries-false/,2014-04-22,factcheckorg,Tillis Response Ad Cries ‘False’,A TV ad from GOP Senate candidate Thom Tillis says that a recent attack ad about him from the Senate Majority PAC is “false.” We don’t think so.
https://www.factcheck.org/2014/04/playing-politics-with-the-pay-gap/,2014-04-18,factcheckorg,Playing Politics with the Pay Gap,Republican Rep. Marsha Blackburn took a page from Democrats when she wrongly claimed that “the White House [is] paying women 88 cents for every dollar that a guy earns in comparable positions.” That’s not a comparison of “comparable positions.”
https://www.factcheck.org/2014/04/more-weak-claims-on-cottons-insurance-ties/,2014-04-17,factcheckorg,More Weak Claims on Cotton’s Insurance Ties,Another liberal group is attacking Republican Rep. Tom Cotton in Arkansas by saying Cotton has experience in the insurance industry and is attempting to undermine Medicare. Cotton’s insurance experience is limited to consulting work for a federal agency.
https://www.factcheck.org/2014/04/rand-pauls-supply-side-distortion/,2014-04-17,factcheckorg,Rand Paul’s Supply-side Distortion,"Sen. Paul claimed that 20 million jobs were created after Ronald Reagan’s dramatic tax cuts in the 1980s, and that this was the “last time” such job growth took place. Paul is wrong on both counts."
https://www.factcheck.org/2014/04/obamacare-ad-onslaught/,2014-04-11,factcheckorg,Obamacare Ad Onslaught,It has been a campaign tradition: Election cycles filled with ads about the Affordable Care Act — and overwhelmingly ads attacking the law and those who support it. The 2014 midterm election could be even more intense.
